paper_id,lemma
4,sample
4,participant
4,white
4,racial
4,ethnic
4,minoritisation
4,adversely
4,affect
4,health
4,outcome
4,experience
4,healthcare
4,service
4,marmot
4,future
4,gather
4,voice
4,light
4,intersectional
4,issue
4,raise
4,study
4,participant
4,study
4,recruit
4,literate
4,technology
4,participant
4,experience
4,socioeconomic
4,deprivation
4,health
4,prevent
4,internet
4,active
4,engagement
4,technology
4,represent
4,impact
4,generalisability
4,finding
4,internet
4,usage
4,adult
4,increase
4,significantly
4,zhang
4,evidence
4,autistic
4,people
4,prefer
4,computer
4,mediate
4,communication
4,unclear
4,autistic
4,adult
4,disproportionately
4,experience
4,digital
4,exclusion
4,future
4,offline
4,recruitment
4,methods
4,ensure
4,inclusivity
4,participant
4,identify
4,mild
4,learning
4,disability
4,include
4,limitation
4,individual
4,co-occurring
4,autism
4,intellectual
4,disability
4,experience
4,inequality
4,premature
4,mortality
4,krantz
4,al.
4,majority
4,participant
4,educate
4,degree
4,level
4,finding
4,biase
4,intellectually
4,affluent
4,demographic
4,favourably
4,impact
4,healthcare
4,experience
4,information
4,autism
4,diagnosis
4,base
4,selfreport
4,participant
4,identify
4,autistic
4,formally
4,diagnose
4,include
4,recognise
4,create
4,issue
4,credibility
4,validity
4,justification
4,notably
4,autistic
4,people
4,choose
4,pursue
4,diagnosis
4,woman
4,barriers
4,lewis
4,difficulty
4,obtain
4,historic
4,medical
4,record
4,diagnose
4,childhood
4,recent
4,paper
4,examine
4,underdiagnosis
4,autism
4,united
4,kingdom
4,highlight
4,fewer
4,autistic
4,adult
4,diagnose
4,base
4,primary
4,care
4,record
4,nions
4,limit
4,sample
4,diagnose
4,people
4,sample
4,unrepresentative
4,panel
4,autistic
4,people
4,involve
4,design
4,study
4,feel
4,identify
4,autistic
4,people
4,eligible
4,participate
4,goal
4,research
4,team
4,reduce
4,barriers
4,participation
4,vastly
4,under-researched
4,population
4,clinical
4,implication
4,finding
4,health
4,inequality
4,united
4,kingdom
4,adversely
4,impact
4,health
4,autistic
4,woman
4,overgeneralise
4,overstate
4,finding
4,qualitative
4,study
4,extensive
4,health
4,inequality
4,experience
4,middle
4,age
4,autistic
4,woman
4,finding
4,motivate
4,investigation
4,experience
4,autism
4,finding
4,study
4,highly
4,relevant
4,current
4,legislation
4,development
4,health
4,service
4,national
4,autism
4,strategy
4,united
4,kingdom
4,government
4,highlight
4,autistic
4,voice
4,hear
4,improve
4,healthcare
4,autistic
4,people
4,implication
4,study
4,quality
4,training
4,professional
4,autism
4,include
4,specific
4,content
4,gender
4,ageing
4,involve
4,autistic
4,people
4,development
4,facilitation
4,training
4,recent
4,mandatory
4,training
4,learn
4,disability
4,autism
4,priority
4,nhs
4,england
4,findings
4,suggest
4,reasonable
4,adjustment
4,individualised
4,person
4,centred
4,readily
4,offer
4,onus
4,patient
4,request
4,brice
4,goal
4,adjustment
4,reduce
4,cognitive
4,load
4,emotional
4,distress
4,autistic
4,woman
4,engage
4,healthcare
4,include
4,choice
4,appointment
4,type
4,offer
4,extend
4,appointment
4,accept
4,communication
4,method
4,implication
4,broader
4,serviceprovider
4,level
4,consideration
4,sensory
4,sensitivitie
4,gendere
4,healthcare
4,screening
4,prioritise
4,easier
4,autistic
4,woman
4,attend
4,appointment
4,conjunction
4,broader
4,service
4,wide
4,adjustment
4,cater
4,sensory
4,autistic
4,population
4,offer
4,people
4,separate
4,wait
4,appointment
4,additionally
4,adult
4,woman
4,multiple
4,chronic
4,physical
4,health
4,condition
4,ongoing
4,mental
4,health
4,difficulty
4,service
4,screening
4,autism
4,routine
4,healthcare
4,kassee
4,contribute
4,earlier
4,diagnosis
4,autism
4,woman
4,enable
4,neurodivergence
4,incorporate
4,physical
4,mental
4,health
4,treatment
4,plan
4,current
4,healthcare
4,practice
4,demonstrate
4,female
4,eat
4,disorder
4,inpatient
4,patient
4,complete
4,autism
4,screen
4,measure
4,admission
4,tchanturia
4,direction
4,future
4,research
4,future
4,study
4,seek
4,include
4,view
4,autistic
4,woman
4,racially
4,ethnically
4,minoritise
4,backgrounds
4,refer
4,global
4,majority
4,understand
4,experience
4,study
4,benefit
4,explicitly
4,apply
4,health
4,minority
4,approaches
4,understand
4,intersecting
4,identity
4,shape
4,healthcare
4,outcome
4,employ
4,quantitative
4,approach
4,population
4,representative
4,samples
4,identify
4,widespread
4,specific
4,type
4,barrier
4,healthcare
4,autistic
4,woman
4,identify
4,priority
4,redesign
4,service
4,healthcare
4,experience
4,middle
4,age
4,gillions
4,autistic
4,woman
4,co-occurring
4,intellectual
4,disabilitie
4,mandy
4,view
4,carer
4,impor
4,joshua
4,stott
4,https://orcid.org/0000-0003-1361-053x
4,tant
4,research
4,broadly
4,limited
4,research
4,specific
4,ethical
4,consideration
4,gender
4,healthcare
4,experience
4,autistic
4,woman
4,study
4,receive
4,ethical
4,approval
4,university
4,college
4,autistic
4,people
4,importance
4,research
4,regard
4,london
4,ucl
4,research
4,ethics
4,committee
4,menopause
4,replacement
4,therapy
4,experience
4,appointment
4,mammogram
4,michael
4,contributions
4,study
4,purposefully
4,broad
4,amy
4,gillion
4,conceptualisation
4,formal
4,analysis
4,funding
4,research
4,create
4,depth
4,understanding
4,acquisition
4,investigation
4,methodology
4,resource
4,writing
4,middle
4,age
4,autistic
4,woman
4,experience
4,speoriginal
4,draft
4,cific
4,type
4,healthcare
4,difference
4,compare
4,elizabeth
4,o'nion
4,conceptualisation
4,supervision
4,writing
4,neurotypical
4,woman
4,demonstrate
4,review
4,editing
4,importance
4,research
4,health
4,social
4,hassan
4,mansour
4,project
4,administration
4,supervision
4,write
4,care
4,provision
4,autistic
4,woman
4,age
4,physi
4,review
4,editing
4,cal
4,health
4,decline
4,research
4,sarah
4,hoare
4,project
4,administration
4,write
4,review
4,autistic
4,woman
4,perceive
4,healthcare
4,residen
4,editing
4,mandy
4,conceptualisation
4,supervision
4,writing
4,review
4,tial
4,settings
4,rodgers
4,editing
4,finally
4,research
4,perspective
4,joshua
4,stott
4,conceptualisation
4,fund
4,acquisition
4,service
4,provider
4,professionals
4,specific
4,study
4,supervision
4,writing
4,review
4,editing
4,focus
4,healthcare
4,professional
4,understanding
4,autism
4,woman
4,require
4,identify
4,gap
4,knowl
4,funding
4,edge
4,assess
4,provider
4,confidence
4,issue
4,disclose
4,receipt
4,follow
4,financial
4,support
4,mental
4,health
4,misdiagnosis
4,ineffective
4,treatment
4,research
4,authorship
4,publication
4,identify
4,study
4,research
4,support
4,dunhill
4,medical
4,trust
4,explore
4,mental
4,health
4,professional
4,distinguish
4,rpgf
4,autism
4,mental
4,health
4,condition
4,woman
4,reduce
4,delay
4,diagnosis
4,conversely
4,diagnostic
4,declaration
4,conflict
4,overshadow
4,bhargava
4,ashwin
4,declare
4,potential
4,conflict
4,respect
4,research
4,authorship
4,publication
4,summary
4,supplemental
4,material
4,provide
4,depth
4,understanding
4,healthcare
4,experience
4,autistic
4,woman
4,middle
4,supplemental
4,material
5,narrative
5,review
5,autism
5,adulthood
5,volume
5,mary
5,ann
5,liebert
5,inc.
5,camera
5,reader
5,scan
5,code
5,resource
5,impact
5,intersectional
5,disadvantage
5,autistic
5,woman
5,experience
5,interpersonal
5,violence
5,narrative
5,review
5,jessica
5,fox
5,abstract
5,social
5,factor
5,impact
5,autistic
5,woman
5,vulnerability
5,interpersonal
5,violence
5,underexplor
5,research
5,experience
5,current
5,literature
5,review
5,examine
5,research
5,experience
5,interpersonal
5,violence
5,autistic
5,woman
5,develop
5,understanding
5,social
5,factor
5,issue
5,autistic
5,woman
5,experience
5,social
5,exclusion
5,inequality
5,connection
5,intersectional
5,position
5,gender
5,neuro-minority
5,intersectional
5,disadvantage
5,contribute
5,elevated
5,rate
5,interpersonal
5,violence
5,autistic
5,woman
5,experience
5,autistic
5,woman
5,experience
5,gendere
5,form
5,interpersonal
5,violence
5,connect
5,inequality
5,support
5,detrimental
5,impact
5,masking
5,autistic
5,woman
5,intersectional
5,stigma
5,associate
5,autistic
5,victim
5,-survivor
5,interpersonal
5,violence
5,significant
5,barrier
5,engagement
5,support
5,service
5,issue
5,interpersonal
5,violence
5,intersectional
5,factor
5,underpin
5,autistic
5,woman
5,approach
5,complex
5,social
5,issue
5,individual
5,vulnerability
5,autism
5,woman
5,interpersonal
5,violence
5,vulnerability
5,intersectional
5,disadvantage
5,keyword
5,community
5,topic
5,autistic
5,woman
5,experience
5,interpersonal
5,violence
5,violence
5,occur
5,personal
5,relationship
5,commonly
5,discuss
5,autistic
5,community
5,acknowledge
5,autism
5,research
5,broadly
5,interpersonal
5,violence
5,issue
5,impact
5,autistic
5,woman
5,unique
5,cover
5,exclusion
5,woman
5,minority
5,autism
5,research
5,addition
5,autistic
5,woman
5,experience
5,intersectional
5,disadvantage
5,multiple
5,form
5,disadvantage
5,gender
5,autism
5,related
5,inequality
5,social
5,exclusion
5,intersectional
5,disadvantage
5,key
5,factor
5,autistic
5,woman
5,experience
5,interpersonal
5,violence
5,purpose
5,previous
5,research
5,explore
5,intersectional
5,disadvantage
5,autistic
5,woman
5,broadly
5,autism
5,research
5,investigate
5,relates
5,issue
5,interpersonal
5,violence
5,examine
5,intersectional
5,aspect
5,social
5,disadvantage
5,autistic
5,woman
5,contribute
5,experience
5,interpersonal
5,violence
5,centre
5,justice
5,faculty
5,creative
5,industries
5,education
5,social
5,justice
5,queensland
5,university
5,technology
5,brisbane
5,queensland
5,australia
5,fox
5,personal
5,professional
5,perspective
5,researcher
5,bring
5,topic
5,autistic
5,woman
5,undertake
5,research
5,improve
5,support
5,autistic
5,victimsurvivor
5,interpersonal
5,violence
5,experience
5,interpersonal
5,violence
5,inspired
5,approach
5,topic
5,critical
5,perspective
5,explore
5,social
5,factor
5,contribute
5,autistic
5,woman
5,experience
5,vulnerability
5,result
5,researcher
5,autistic
5,woman
5,experience
5,rate
5,interpersonal
5,violence
5,form
5,sexual
5,assault
5,intimate
5,partner
5,violence
5,similar
5,wider
5,pattern
5,woman
5,experience
5,rate
5,sexual
5,assault
5,intimate
5,partner
5,violence
5,pronounced
5,autistic
5,woman
5,range
5,social
5,factor
5,vulnerable
5,factor
5,include
5,support
5,difficulty
5,autism
5,diagnosis
5,social
5,norm
5,encourage
5,autistic
5,people
5,ignore
5,comply
5,people
5,social
5,exclusion
5,stigma
5,autistic
5,people
5,researcher
5,recommend
5,future
5,research
5,autistic
5,woman
5,acknowledge
5,extent
5,interpersonal
5,violence
5,life
5,trauma
5,experience
5,connection
5,focus
5,address
5,circumstance
5,situation
5,autistic
5,woman
5,vulnerable
5,review
5,autistic
5,adult
5,future
5,autistic
5,woman
5,experience
5,interpersonal
5,violence
5,expect
5,review
5,framing
5,understand
5,experience
5,examine
5,social
5,factor
5,autistic
5,woman
5,vulnerable
5,hope
5,direct
5,focus
5,individual
5,neurodivergent
5,trait
5,primary
5,understanding
5,vulnerability
5,autistic
5,woman
5,idea
5,challenge
5,victimblaming
5,narrative
5,understanding
5,experience
5,interpersonal
5,violence
5,portion
5,research
5,grounde
5,biomedical
5,introduction
5,essentialist
5,framework
5,construct
5,rigid
5,neurodevelopmental
5,condition
5,characterize
5,sex
5,base
5,category
5,behavior
5,central
5,dimension
5,utism
5,term
5,external
5,marker
5,difference
5,social
5,conflation
5,sex
5,gender
5,highly
5,discommunication
5,sensory
5,processing
5,movement
5,focus
5,feminist
5,social
5,constructivist
5,perspective
5,reinterests.1
5,current
5,diagnostic
5,criterion
5,categorize
5,intensity
5,duce
5,complex
5,sociocultural
5,dimension
5,gender
5,difference
5,term
5,impair
5,identity
5,sex
5,base
5,binary
5,gender-essentialist
5,foperson
5,functional
5,ability
5,support
5,cus
5,problematic
5,exclude
5,gender
5,analysis
5,lation
5,impairment.2
5,conceptualization
5,issue
5,autistic
5,woman
5,experience
5,elevate
5,risk
5,functional
5,ability
5,underpin
5,normative
5,standard
5,interpersonal
5,violence
5,complexity
5,sociocultural
5,context
5,interpersonal
5,violence
5,encompass
5,range
5,violent
5,relation
5,autistic
5,trait
5,abusive
5,exploitative
5,act
5,occur
5,personal
5,remay
5,attribute
5,challenge
5,neutral
5,feature
5,depend
5,lationships
5,interpersonal
5,violence
5,commonly
5,person
5,functional
5,context
5,support
5,trate
5,woman
5,form
5,sexual
5,autism
5,traditionally
5,construct
5,violence
5,intimate
5,partner
5,abuse
5,norm
5,structure
5,medical
5,paradigms
5,pathologize
5,atypical
5,neurodeve
5,practice
5,drive
5,gender
5,violence
5,understand
5,lopment
5,line
5,divergence
5,normative
5,individual
5,relational
5,community
5,system
5,societal
5,standard
5,pathology
5,paradigm
5,challenge
5,level
5,socioecological
5,framework
5,individual
5,proponent
5,neurodiversity
5,movement
5,argue
5,relational
5,level
5,drivers
5,include
5,conformity
5,genatypical
5,neurodevelopment
5,neurodivergence
5,der
5,role
5,norm
5,foster
5,gender
5,inequality
5,relation
5,impairment
5,inherently
5,petrator
5,attitude
5,entitlement
5,dominance
5,woman
5,historically
5,marginalize
5,autism
5,control
5,community
5,system
5,-level
5,research
5,focus
5,primarily
5,child
5,drivers
5,include
5,intersectional
5,barriers
5,comadult
5,line
5,prevalence
5,diagno
5,munity
5,lack
5,effective
5,system
5,policy
5,adsis
5,recognition
5,recently
5,dress
5,respond
5,gender
5,violence
5,community
5,emergence
5,limited
5,target
5,research
5,issue
5,societal
5,level
5,factor
5,include
5,sociocultural
5,practice
5,experience
5,autistic
5,women.9
5,significant
5,attitude
5,normalize
5,violence
5,woman
5,autistic
5,woman
5,experience
5,interpersonal
5,rape
5,culture
5,myth
5,victim
5,blame
5,narrative
5,sexbase
5,construction
5,gender
5,gendere
5,nature
5,interpersonal
5,violence
5,link
5,patriarchal
5,structure
5,gender
5,norm
5,perpetuate
5,inequality
5,oppression
5,n.19
5,gender
5,base
5,oppression
5,interact
5,dimension
5,social
5,marginalization
5,foster
5,intersectional
5,disadvantage
5,establish
5,additional
5,barriers
5,intersectional
5,disadvantage
5,refer
5,people
5,compound
5,social
5,disadvantage
5,marginalization
5,line
5,relative
5,minority
5,position
5,class
5,socioeconomic
5,background
5,race
5,ethnicity
5,gender
5,sexuality
5,age
5,disability/neurodivergence.21
5,experience
5,underpin
5,multifaceted
5,connection
5,structure
5,power
5,oppress
5,minority
5,subordinate
5,disadvantage
5,privilege
5,majority
5,majority
5,share
5,power
5,resource
5,rights
5,autistic
5,woman
5,protect
5,united
5,nations
5,convention
5,rights
5,people
5,disability
5,uncrpd
5,uncrpd
5,outline
5,rights
5,woman
5,disabilitie
5,acknowledge
5,intersectional
5,nature
5,experience
5,outline
5,freedom
5,exploitation
5,violence
5,abuse
5,emphasis
5,gender
5,base
5,aspect
5,country
5,world
5,sign
5,ratify
5,uncrpd
5,degree
5,rights
5,human
5,rights
5,broadly
5,realize
5,upheld
5,country
5,contexts.25
5,disabled
5,people
5,experience
5,significant
5,disadvantage
5,violation
5,rights
5,world
5,bolster
5,neoliberal
5,social
5,system
5,establish
5,barriers
5,support
5,socioeconomic
5,review
5,synthesize
5,research
5,gender
5,base
5,issue
5,autistic
5,woman
5,experience
5,focus
5,interpersonal
5,violence
5,social
5,factor
5,underpinn
5,review
5,examine
5,intersectional
5,disadvantage
5,autistic
5,woman
5,relation
5,experience
5,interpersonal
5,violence
5,specifically
5,gender
5,inequality
5,diagnosis
5,autism
5,impact
5,gender
5,base
5,masking
5,issue
5,autistic
5,woman
5,experience
5,engage
5,support
5,system
5,review
5,identify
5,research
5,outline
5,recommendation
5,future
5,direction
5,address
5,knowledge
5,gaps
5,examination
5,social
5,inequality
5,gender
5,base
5,oppression
5,complex
5,require
5,critical
5,evaluation
5,wide
5,range
5,research
5,multiple
5,discipline
5,subject
5,narrative
5,review
5,select
5,analysis
5,format
5,suit
5,appraising
5,literature
5,capture
5,perspectife
5,marginalization
5,experience
5,autistic
5,woman
5,follow
5,parameter
5,establish
5,refine
5,scope
5,synthesis
5,review
5,literature
5,search
5,limit
5,research
5,publish
5,past
5,literature
5,search
5,conduct
5,proquest
5,ebsc
5,ohost
5,database
5,primary
5,criterion
5,inclusion
5,literature
5,experience
5,autistic
5,woman
5,intellectual
5,disability
5,include
5,literature
5,social
5,inequality
5,barrier
5,diagnosis
5,stigma
5,mask
5,interpersonal
5,violence
5,service
5,delivery
5,experience
5,research
5,topic
5,select
5,identify
5,preliminary
5,literature
5,search
5,key
5,violence
5,autistic
5,woman
5,experience
5,gender
5,base
5,inequality
5,exclude
5,search
5,literature
5,autistic
5,child
5,parent
5,caregiver
5,autistic
5,child
5,genetic
5,neurobiological
5,marker
5,autism
5,literature
5,autistic
5,adolescent
5,include
5,base
5,relevance
5,overarching
5,research
5,list
5,stigma
5,intersectional
5,disadvantage
5,research
5,literature
5,consistently
5,autistic
5,adult
5,experience
5,level
5,social
5,disadvantage
5,inequality
5,range
5,include
5,employment
5,education
5,health
5,"outcomes.29,30"
5,relationship
5,stigma
5,social
5,disadvantage
5,autistic
5,population
5,emerge
5,theme
5,literature
5,stigma
5,define
5,socially
5,construct
5,schema
5,characteristic
5,behavior
5,cast
5,unfavourable
5,autism
5,related
5,stigma
5,involve
5,explicit
5,implicit
5,discrimination
5,people
5,base
5,autism
5,label
5,visibly
5,neurodivergent
5,trait
5,"behaviors.30,33"
5,stigma
5,internalize
5,autistic
5,people
5,negative
5,perception
5,personal
5,trait
5,difficult
5,separate
5,experience
5,personhood
5,sense
5,identity
5,research
5,united
5,kingdom
5,suggest
5,explicit
5,internalize
5,stigma
5,key
5,factor
5,rate
5,interpersonal
5,victimization
5,violence
5,occur
5,personal
5,relationship
5,autistic
5,people
5,experience.35
5,minority
5,stress
5,model
5,understand
5,disadvantage
5,autistic
5,adult
5,experience
5,model
5,propose
5,stigmatize
5,minority
5,experience
5,social
5,stress
5,physical
5,mental
5,healthrelate
5,issue
5,occupy
5,disadvantaged
5,position
5,dominant
5,social
5,hierarchy
5,expose
5,frequency
5,adverse
5,life
5,event
5,social
5,economic
5,political
5,resource
5,recover
5,autistic
5,adult
5,involve
5,complex
5,experience
5,unemployment
5,poverty
5,health
5,inequality
5,interpersonal
5,victimization
5,compound
5,limited
5,support
5,"services.38,39"
5,varying
5,intersection
5,disadvantage
5,individual
5,belong
5,multiple
5,marginalize
5,experience
5,overlapp
5,stigma
5,inequality
5,autistic
5,woman
5,experience
5,intersectional
5,disadvantage
5,relation
5,status
5,gender
5,neuro-minority
5,experience
5,marginalization
5,autistic
5,wider
5,"communities.7,40"
5,instance
5,qualitative
5,research
5,quantitative
5,research
5,illustrate
5,autistic
5,woman
5,experience
5,significant
5,stress
5,anxiety
5,depression
5,related
5,gender
5,base
5,social
5,"expectations.41,42"
5,autistic
5,woman
5,experience
5,suicidal
5,ideation
5,autistic
5,men.43
5,gender
5,base
5,inequality
5,highlight
5,scale
5,population
5,research
5,sweden
5,autistic
5,woman
5,attempt
5,suicide
5,autistic
5,similar
5,research
5,north
5,america
5,suggest
5,autistic
5,woman
5,time
5,die
5,suicide
5,non-autistic
5,autistic
5,woman
5,experience
5,barriers
5,maintain
5,employment
5,accessing
5,health
5,care
5,mental
5,health
5,care
5,navigat
5,social
5,tint
5,suggest
5,autistic
5,woman
5,rate
5,material
5,deprivation
5,connection
5,experience
5,socioeconomic
5,disadvantage
5,addition
5,research
5,united
5,kingdom
5,outline
5,autistic
5,mother
5,involved
5,child
5,protection
5,system
5,subject
5,invasive
5,intervention
5,surveillance
5,neurodivergence
5,autistic
5,woman
5,experience
5,rate
5,interpersonal
5,victimization
5,form
5,sexual
5,domestic
5,violence
5,lockwood
5,estrin
5,suggest
5,autistic
5,woman
5,homelessness
5,relation
5,experience
5,interpersonal
5,violence
5,service
5,delivery
5,support
5,unknown
5,recognition
5,autism
5,woman
5,gender
5,base
5,barriers
5,autism
5,diagnosis
5,key
5,issue
5,report
5,literature
5,recognition
5,autism
5,girl
5,"women.9,53"
5,research
5,issue
5,identify
5,significant
5,genderbase
5,barriers
5,autistic
5,girl
5,woman
5,encounter
5,attaine
5,diagnosis.54
5,male
5,female
5,ratio
5,autism
5,diagnosis
5,assume
5,conteste
5,recent
5,study
5,investigate
5,recognition
5,autistic
5,woman
5,instance
5,mccrossin
5,estimate
5,autistic
5,girl
5,overlook
5,diagnosis
5,study
5,outline
5,underrecognition
5,autistic
5,girl
5,woman
5,"resulted42,57"
5,lack
5,support
5,service
5,population
5,recently
5,acknowledge
5,gender
5,bia
5,autism
5,conceptualize
5,diagnose
5,autism
5,research
5,predominantly
5,study
5,experience
5,autistic
5,boy
5,anglo
5,saxon
5,european
5,cultural
5,background
5,shape
5,current
5,diagnostic
5,criterion
5,dominant
5,construction
5,autism
5,time
5,prolonge
5,uncritical
5,acceptance
5,exclusionary
5,practice
5,autism
5,construct
5,rigid
5,stereotypical
5,term
5,notably
5,pervasive
5,misconception
5,autism
5,''male
5,disorder
5,link
5,underlying
5,gender
5,bia
5,practitioner
5,clinician
5,overlook
5,woman
5,girl
5,muggleton
5,assess
5,male
5,female
5,similar
5,presentation
5,autistic
5,trait
5,clinician
5,diagnose
5,female
5,autism
5,barrier
5,diagnosis
5,support
5,compound
5,multiple
5,form
5,intersectional
5,disadvantage
5,instance
5,similar
5,pattern
5,identify
5,relation
5,racial
5,minority
5,population
5,united
5,black
5,latino
5,asian
5,autistic
5,people
5,report
5,range
5,barrier
5,diagnosis
5,black
5,autistic
5,girl
5,woman
5,''intersectionally
5,invisible
5,compound
5,gender
5,race
5,base
5,marginalization
5,experience
5,role
5,play
5,establish
5,substantial
5,barriers
5,diagnosis
5,support
5,autism
5,assessment
5,country
5,require
5,substantial
5,financial
5,resource
5,ability
5,navigate
5,complex
5,medical
5,systems.54
5,autistic
5,people
5,lower
5,socioeconomic
5,background
5,limited
5,educational
5,opportunity
5,experience
5,significantly
5,barriers
5,attaine
5,formal
5,autism
5,diagnosis
5,undiagnosed
5,autistic
5,person
5,wide
5,range
5,implication
5,exist
5,neuronormative
5,world
5,lack
5,frame
5,reference
5,understanding
5,accommodate
5,neurodivergent
5,support
5,identi
5,fox
5,fication
5,autism
5,clinical
5,diagnosis
5,process
5,recognition
5,regard
5,positive
5,term
5,autistic
5,adult
5,woman
5,experience
5,multiple
5,barriers
5,process
5,autistic
5,woman
5,report
5,relevant
5,information
5,identification
5,community
5,belong
5,enhance
5,selfunderstand
5,positive
5,outcome
5,receive
5,diagnosis
5,qualitative
5,research
5,autistic
5,woman
5,experience
5,interpersonal
5,violence
5,diagnose
5,note
5,feel
5,receive
5,diagnosis
5,earlier
5,life
5,navigate
5,dangerous
5,social
5,situation
5,gender
5,base
5,dynamics
5,autistic
5,masking
5,theme
5,literature
5,autistic
5,woman
5,social
5,camouflage
5,hypothesis
5,propose
5,autistic
5,people
5,engage
5,compensatory
5,behavior
5,hide
5,neurodivergence
5,process
5,refer
5,masking
5,involve
5,consciously
5,unconsciously
5,suppresse
5,neurodiverse
5,trait
5,favor
5,perceive
5,acceptable
5,sociocultural
5,context
5,masking
5,commonly
5,describe
5,autistic
5,community
5,''pretend
5,normal
5,motivate
5,pressure
5,conform
5,normative
5,expectation
5,pass
5,nonautistic
5,conceptual
5,model
5,masking
5,outline
5,pearson
5,rose
5,define
5,internal
5,external
5,process
5,sociocultural
5,assimilation
5,autistic
5,people
5,engage
5,aware
5,neurodivergence
5,masking
5,commonly
5,describe
5,exhaust
5,process
5,autistic
5,people
5,woman
5,view
5,surviving
5,world
5,build
5,accommodate
5,neurodivergent
5,study
5,propose
5,masking
5,internalized
5,response
5,stigma
5,associate
5,neurodivergent
5,dehumanizing
5,attitude
5,belief
5,non-autistic
5,people
5,harbor
5,autistic
5,trait
5,exclusive
5,autistic
5,people
5,stigmatize
5,identity
5,engage
5,masking
5,degree
5,response
5,sociocultural
5,pressure
5,conform
5,status
5,quo.70
5,increase
5,body
5,evidence
5,masking
5,negative
5,impact
5,mental
5,health
5,autistic
5,people
5,woman
5,experience
5,depression
5,anxiety
5,suicidality
5,connection
5,mask
5,behavior
5,tubio-fungueirino
5,al.67
5,autistic
5,woman
5,adhere
5,gender
5,norm
5,mask
5,social
5,confusion
5,difficulty
5,understand
5,complex
5,dynamics
5,interpersonal
5,relationship
5,seers
5,hogg
5,suggest
5,autistic
5,woman
5,engage
5,masking
5,reduce
5,vulnerability
5,social
5,relationship
5,strategy
5,mirroring
5,copy
5,social
5,scripting
5,set
5,pre-prepared
5,script
5,social
5,interaction
5,line
5,study
5,autistic
5,adult
5,view
5,mask
5,strategy
5,avoid
5,interpersonal
5,victimization
5,process
5,sociocultural
5,assimilatio
5,n.70
5,emerging
5,research
5,link
5,finding
5,autistic
5,people
5,experience
5,polyvictimization
5,multiple
5,instance
5,interpersonal
5,victimization.71
5,autistic
5,woman
5,overrepresented
5,participant
5,study
5,suggest
5,polyvictimization
5,interpersonal
5,relationship
5,key
5,gender
5,base
5,issue
5,examining
5,motivation
5,autistic
5,woman
5,experience
5,interpersonal
5,autistic
5,woman
5,motivation
5,mask
5,attempt
5,avoid
5,reduce
5,stigmatization
5,describe
5,persistent
5,marginalization
5,feel
5,othered
5,masking
5,effort
5,highlight
5,trundle
5,al.73
5,suggest
5,autistic
5,people
5,victimize
5,stigma
5,attach
5,presence
5,visibly
5,autistic
5,trait
5,gibbs
5,pellicano
5,illustrate
5,autistic
5,people
5,feel
5,target
5,perpetrator
5,adeep
5,identifying
5,difference
5,exploit
5,internalize
5,stigma
5,experience
5,victimize
5,compound
5,autistic
5,woman
5,gender
5,norm
5,placat
5,appease
5,avoid
5,adverse
5,social
5,situations.72
5,instance
5,account
5,autistic
5,woman
5,experience
5,violence
5,intimate
5,partner
5,relationship
5,capture
5,normalized
5,abusive
5,behavior
5,assume
5,unwritten
5,rule
5,woman.9
5,interpersonal
5,violence
5,autistic
5,people
5,risk
5,interpersonal
5,violence
5,report
5,experienced
5,violence
5,abuse
5,personal
5,relationship
5,perpetrate
5,family
5,friend
5,romantic
5,partner
5,"carers.35,71,74"
5,complex
5,intertwin
5,connection
5,mental
5,health
5,struggle
5,interpersonal
5,trauma
5,internalize
5,stigma
5,overarching
5,theme
5,literature
5,autistic
5,people
5,experience
5,"victimization.13,74"
5,instance
5,crosssectional
5,study
5,mental
5,health
5,difficulty
5,associate
5,masking
5,stigma
5,closely
5,link
5,autistic
5,people
5,experience
5,interpersonal
5,violence
5,oppose
5,mask
5,n.73
5,compliance
5,acquiescence
5,report
5,common
5,mask
5,response
5,autistic
5,people
5,confront
5,victimizing
5,behavior
5,situation
5,power
5,imbalance
5,potentially
5,adverse
5,social
5,consequence
5,experience
5,violence
5,abuse
5,childhood
5,risk
5,factor
5,revictimization
5,population
5,experience
5,interpersonal
5,violence
5,autistic
5,child
5,experience
5,rate
5,victimization
5,instance
5,australian
5,autistic
5,adult
5,report
5,experience
5,physical
5,sexual
5,abuse
5,childhood
5,compare
5,non-autistic
5,australians.77
5,similarly
5,autistic
5,people
5,subject
5,intervention
5,applied
5,behavioral
5,analysis
5,childhood
5,heighten
5,risk
5,interpersonal
5,victimization
5,focus
5,intervention
5,enforcing
5,compliance
5,encourage
5,cazalis
5,significant
5,relationship
5,autistic
5,woman
5,experience
5,sexual
5,violence
5,youth
5,risk
5,revictimization
5,life
5,span
5,participant
5,experience
5,sexual
5,violence
5,occur
5,difficulty
5,recognize
5,implicit
5,intentions
5,manipulative
5,behavior
5,key
5,theme
5,autistic
5,people
5,experience
5,interpersonal
5,violence.35
5,connection
5,autistic
5,people
5,experience
5,multiple
5,instance
5,interpersonal
5,violence
5,commonly
5,feel
5,fault
5,repeatedly
5,victimize
5,normalize
5,feature
5,fardella
5,suggest
5,social
5,exclusion
5,internalize
5,stigma
5,risk
5,factor
5,autistic
5,people
5,violence253
5,victimize
5,desire
5,social
5,connection
5,inclusion
5,impact
5,capacity
